fpr,tpr,threshold
0.0,0.27141557259846616,0.9999768733978271
0.0,0.2717405433510984,0.9999767541885376
0.0,0.27564019238268556,0.999976634979248
0.0,0.2759651631353178,0.9999765157699585
0.0,0.2760951514363707,0.999976396560669
0.0,0.27720005199532044,0.9999762773513794
0.0,0.2775900168984791,0.9999761581420898
0.0,0.2776550110490056,0.9999760389328003
0.0,0.2786299233069024,0.9999759197235107
0.0,0.2807097361237489,0.9999756813049316
0.0,0.2825295723384895,0.9999755620956421
0.0,0.2827895489405953,0.9999754428863525
0.0,0.2832445079942805,0.999975323677063
6.133088009812941e-05,0.2840894319511244,0.9999752044677734
6.133088009812941e-05,0.2849343559079683,0.9999750852584839
6.133088009812941e-05,0.2883140517353438,0.9999749660491943
6.133088009812941e-05,0.2885090341869232,0.9999748468399048
6.133088009812941e-05,0.28948394644481995,0.9999747276306152
6.133088009812941e-05,0.29266865982061613,0.9999746084213257
6.133088009812941e-05,0.29292863642272193,0.9999743700027466
6.133088009812941e-05,0.29312361887430133,0.999974250793457
6.133088009812941e-05,0.2992980631743143,0.9999741315841675
6.133088009812941e-05,0.3112569868711816,0.9999740123748779
6.133088009812941e-05,0.32997530222279997,0.9999738931655884
6.133088009812941e-05,0.33244507994280514,0.9999737739562988
6.133088009812941e-05,0.33270505654491095,0.9999736547470093
6.133088009812941e-05,0.3330950214480697,0.9999734163284302
6.133088009812941e-05,0.33419992200701937,0.9999732971191406
6.133088009812941e-05,0.3345898869101781,0.9999730587005615
6.133088009812941e-05,0.3348498635122839,0.999972939491272
6.133088009812941e-05,0.3390744832965033,0.9999728202819824
6.133088009812941e-05,0.35324320811126997,0.9999727010726929
6.133088009812941e-05,0.35525802677759,0.9999725818634033
6.133088009812941e-05,0.3554530092291694,0.9999724626541138
6.133088009812941e-05,0.3564929156375926,0.9999723434448242
6.133088009812941e-05,0.3567528922396984,0.9999722242355347
6.133088009812941e-05,0.3588327050565449,0.9999721050262451
6.133088009812941e-05,0.3588976992070714,0.9999719858169556
6.133088009812941e-05,0.3591576758091772,0.9999716281890869
6.133088009812941e-05,0.3595476407123359,0.9999715089797974
6.133088009812941e-05,0.362147406733394,0.9999713897705078
6.133088009812941e-05,0.3622124008839204,0.9999712705612183
6.133088009812941e-05,0.36234238918497336,0.9999711513519287
6.133088009812941e-05,0.3626673599376056,0.9999710321426392
6.133088009812941e-05,0.36286234238918497,0.9999709129333496
6.133088009812941e-05,0.36292733653971143,0.9999707937240601
6.133088009812941e-05,0.36344728974392304,0.9999706745147705
6.133088009812941e-05,0.3636422721955024,0.999970555305481
6.133088009812941e-05,0.3640972312491876,0.9999704360961914
6.133088009812941e-05,0.3643572078512934,0.9999703168869019
6.133088009812941e-05,0.3657220850123489,0.9999701976776123
